Order Date,Ship Mode,Segment,Category,Sub-Category,Quantity,Discount,Profit,Sales
2020-04-23,Standard Class,Home Office,Technology,Storage,12.0,0.1399895468301421,71.76547970473398,622.9488095690484
2020-04-24,Same Day,Corporate,Technology,Bookcases,12.0,0.38474646659596845,101.56323443774437,578.7950784467783
2020-04-25,First Class,Corporate,Office Supplies,Tables,13.0,0.09352187427876169,141.20245022574886,483.3476408394662
2020-04-26,First Class,Corporate,Office Supplies,Labels,9.0,0.16183961820212184,-6.290343184896862,312.6154309524071
2020-04-27,Standard Class,Consumer,Technology,Bookcases,13.0,0.2127182193082084,75.6415191158606,632.5819775426255
2020-04-28,Same Day,Home Office,Furniture,Bookcases,13.0,0.2538051893422275,49.66575694307828,526.7164853792989
2020-04-29,Standard Class,Corporate,Technology,Storage,1.0,0.12120486620754012,-13.406501959437719,48.83350627032222
2020-04-30,First Class,Corporate,Furniture,Chairs,9.0,,41.88360557288286,406.16344580281464
2020-05-01,Standard Class,Home Office,Furniture,Tables,7.0,0.3053100212208163,-32.956922653626606,230.34007025573487
2020-05-02,Same Day,Corporate,Office Supplies,Labels,,0.14431527662012789,-43.54702326262825,294.84095946026355
2020-05-03,First Class,Consumer,Furniture,Bookcases,8.0,0.29061911071130614,-16.208427711294313,313.34649374614224
2020-05-04,Second Class,Corporate,Furniture,Labels,1.0,0.07718135763710116,190.77877789729345,159.73581681634514
2020-05-05,First Class,Consumer,Technology,Chairs,12.0,,87.38238397375423,621.2747182358308
2020-05-06,Second Class,Consumer,Office Supplies,Chairs,8.0,0.26629471627579293,191.45554028830497,364.3071437832443
2020-05-07,Standard Class,Corporate,Furniture,Labels,8.0,0.025911768411213454,58.124469582532996,353.6942208262904
2020-05-08,Standard Class,Home Office,Furniture,Tables,11.0,0.1683021390969603,27.9540332713149,422.9757090444372
2020-05-09,Same Day,Consumer,Office Supplies,Chairs,3.0,0.06720733846948712,76.53546571006102,132.2944851746302
2020-05-10,Second Class,Home Office,Technology,Labels,1.0,0.03168748523638387,59.877922158227534,128.76321350146927
2020-05-11,Standard Class,Corporate,Office Supplies,Bookcases,8.0,0.4949801161949726,-23.58382893456402,197.4140184859796
2020-05-12,Second Class,Consumer,Office Supplies,Labels,3.0,0.16117692248736148,110.20657867255156,180.8924810763658
2020-05-13,Standard Class,Corporate,Furniture,Labels,3.0,,4.009545627399902,114.24208619932323
2020-05-14,First Class,Home Office,Furniture,Storage,1.0,0.12732032738188193,104.8969887244574,139.29931713280442
2020-05-15,Standard Class,Corporate,Technology,Chairs,11.0,0.34075136111196463,112.55027309953834,561.1590904487755
2020-05-16,Same Day,Corporate,Furniture,Tables,5.0,0.3801139299448433,-11.99378671783797,179.40275791965485
2020-05-17,First Class,Consumer,Furniture,Tables,10.0,0.29781937030392214,-34.66259322233296,377.5241804442072
2020-05-18,Same Day,Corporate,Office Supplies,Storage,,0.23578809427507919,145.19039651710995,315.71754941272945
2020-05-19,First Class,Corporate,Furniture,Tables,10.0,0.20592045707363427,64.95010594233004,428.2061264074572
2020-05-20,Second Class,Corporate,Technology,Labels,9.0,0.17443413327149765,-35.459051123631056,429.21241290720525
2020-05-21,Same Day,Consumer,Office Supplies,Storage,12.0,0.4647645721239129,198.7165792924418,432.17038996968745
2020-05-22,Standard Class,Home Office,Technology,Bookcases,7.0,0.41530970389386457,-35.55485975090834,320.827373334899
2020-05-23,Second Class,Home Office,Office Supplies,Chairs,9.0,0.4825134553332563,123.7588072146383,345.8774339542656
2020-05-24,Standard Class,Corporate,Furniture,Chairs,8.0,0.062148611742772364,195.9197313158534,409.4113419121195
2020-05-25,First Class,Consumer,Office Supplies,Chairs,12.0,0.36543373760182213,9.795026053981402,373.47252979332444
2020-05-26,First Class,Corporate,Office Supplies,Labels,2.0,0.4691702284105189,-14.437657828200955,55.07800249229502
2020-05-27,Standard Class,Home Office,Furniture,Bookcases,1.0,0.09061653308283008,-19.653765144392775,64.42152843148595
2020-05-28,Standard Class,Consumer,Furniture,Storage,7.0,,25.81878689189888,318.2617794089812
2020-05-29,Second Class,Home Office,Technology,Storage,7.0,0.3705603246450295,-24.738547247338328,344.20202954845155
2020-05-30,Standard Class,Home Office,Technology,Chairs,14.0,0.28723655658995595,123.04033542353298,734.4318466062274
2020-05-31,Same Day,Consumer,Furniture,Bookcases,8.0,0.42091438837913603,-34.42705046748433,252.4506520597161
2020-06-01,Same Day,Consumer,Furniture,Bookcases,5.0,0.06988618831314475,77.35553203744743,274.13054699353023
2020-06-02,Standard Class,Corporate,Furniture,Bookcases,3.0,0.3976336559299451,199.1742134632442,244.4024075293358
2020-06-03,Same Day,Corporate,Office Supplies,Tables,12.0,0.10081366002387226,153.4925673765047,484.4010880996492
2020-06-04,Standard Class,Home Office,Office Supplies,Tables,8.0,0.08182797143285225,103.80485955775274,355.5392411393105
2020-06-05,Second Class,Consumer,Office Supplies,Chairs,6.0,0.08213289896549647,26.563405196652923,275.3138216157921
2020-06-06,Same Day,Consumer,Furniture,Bookcases,11.0,0.40728736011569106,105.97395907290962,478.7324344470253
2020-06-07,Same Day,Corporate,Technology,Bookcases,3.0,0.33259861034810007,81.7603659779129,197.60649386698103
2020-06-08,Standard Class,Home Office,Furniture,Storage,1.0,0.26153271238455966,56.520845972592866,109.00892122953555
2020-06-09,Same Day,Home Office,Office Supplies,Storage,3.0,0.17941524206175125,-17.32240581495013,116.29502954828763
2020-06-10,First Class,Corporate,Office Supplies,Chairs,5.0,0.43860027040655414,171.65105381011668,242.44356073010204
2020-06-11,Second Class,Consumer,Furniture,Bookcases,14.0,0.1962225537113177,62.44616220533062,558.5725410172589
2020-06-12,Second Class,Corporate,Furniture,Chairs,3.0,0.40829971973578855,-1.3443720448087362,147.76610918065893
2020-06-13,Same Day,Corporate,Office Supplies,Storage,,0.2195674542851092,41.9398377193224,62.64460011231025
2020-06-14,Same Day,Corporate,Office Supplies,Storage,5.0,0.1884722147124538,53.53243813223176,238.5663520884328
2020-06-15,First Class,Corporate,Office Supplies,Tables,10.0,0.23133989283480322,156.88447389171859,415.3055301371864
2020-06-16,First Class,Consumer,Furniture,Chairs,7.0,0.15068893708207104,133.40359514035052,325.6467803659293
2020-06-17,Same Day,Corporate,Office Supplies,Chairs,14.0,0.37380469008812556,142.32622341033496,511.13562855618335
2020-06-18,Same Day,Consumer,Office Supplies,Bookcases,7.0,0.2513601950462396,-47.2421838928382,169.24235839592447
2020-06-19,First Class,Corporate,Technology,Bookcases,11.0,0.11610634757340865,54.03849954494038,572.91877535175
2020-06-20,Standard Class,Home Office,Furniture,Tables,9.0,0.44978728663728423,70.3360379088309,381.89391995046685
2020-06-21,First Class,Consumer,Technology,Labels,10.0,0.1919456106866057,-45.20193079423583,446.35735442118045
2020-06-22,Standard Class,Home Office,Technology,Labels,10.0,0.2717764305569943,14.953302186258554,482.76996195654147
2020-06-23,Second Class,Corporate,Office Supplies,Labels,12.0,0.45323605548227347,140.07245578053374,473.79577101704524
2020-06-24,Second Class,Corporate,Furniture,Chairs,13.0,0.31211899795699605,-15.722573567750239,468.8118793351865
2020-06-25,First Class,Corporate,Office Supplies,Chairs,3.0,0.058449020354182035,83.82753286314792,154.89071265502372
2020-06-26,Standard Class,Consumer,Furniture,Storage,7.0,0.46991606180673756,3.80046800430938,286.54189587073284
2020-06-27,First Class,Home Office,Technology,Chairs,1.0,0.31385402653570893,-46.96980633902668,79.38143798753165
2020-06-28,First Class,Consumer,Furniture,Chairs,4.0,0.16745280732854306,10.300364399885368,182.47881490404535
2020-06-29,Standard Class,Consumer,Office Supplies,Chairs,13.0,0.06963603633169363,193.96843872751344,550.2498764387544
2020-06-30,First Class,Corporate,Office Supplies,Tables,4.0,0.397012594635148,150.3842779707474,232.32039783247654
2020-07-01,Second Class,Home Office,Office Supplies,Chairs,14.0,0.31003637796425676,189.89416108025836,519.0937580929358
2020-07-02,Same Day,Corporate,Furniture,Bookcases,5.0,0.26673054598816076,71.96351098159062,229.6025841846219
2020-07-03,Same Day,Consumer,Technology,Bookcases,7.0,0.4469462915254788,-22.565950330624123,333.63988594523477
2020-07-04,First Class,Corporate,Technology,Storage,7.0,0.3942986056122654,86.98987224342324,402.7653611346553
2020-07-05,Standard Class,Home Office,Furniture,Tables,13.0,,63.594333639990225,553.4710400368447
2020-07-06,Standard Class,Corporate,Office Supplies,Bookcases,11.0,0.15586103389777411,161.089270684904,427.3622448826335
2020-07-07,Second Class,Home Office,Technology,Tables,13.0,0.12424456990723287,-25.479354803938854,649.5770878412961
2020-07-08,Standard Class,Home Office,Office Supplies,Tables,4.0,0.3719731462863385,72.06028425544454,158.21340954284915
2020-07-09,Standard Class,Corporate,Furniture,Storage,13.0,,-12.487833826503937,503.3767057265301
2020-07-10,Second Class,Consumer,Office Supplies,Tables,7.0,0.28494484243565826,31.168981722515,253.9367633074841
2020-07-11,First Class,Corporate,Technology,Chairs,11.0,0.38122934287034527,134.33926934694992,605.1299088007361
2020-07-12,Same Day,Consumer,Technology,Tables,3.0,0.43838281838087473,69.00453234219164,192.7435038640528
2020-07-13,Second Class,Consumer,Office Supplies,Storage,6.0,0.17104087435795373,43.97207128644233,243.179258214664
2020-07-14,First Class,Corporate,Furniture,Storage,12.0,0.41062865233600643,48.61906964250883,474.5124401900159
2020-07-15,Second Class,Consumer,Office Supplies,Storage,2.0,0.055315868477603614,64.86169210149666,137.7695525758573
2020-07-16,First Class,Consumer,Furniture,Bookcases,10.0,0.4232261458672591,146.25413595926423,451.9672436832763
2020-07-17,Second Class,Corporate,Office Supplies,Chairs,13.0,0.06374433116599121,173.0211722350586,469.5449514470442
2020-07-18,First Class,Corporate,Technology,Bookcases,14.0,0.19864364528018363,188.83367162598208,748.6203221035768
2020-07-19,Second Class,Corporate,Furniture,Labels,9.0,0.3986476828897768,146.72584656382378,412.3245936912698
2020-07-20,First Class,Consumer,Furniture,Chairs,5.0,0.07495871367438689,28.851723937003186,213.90970892867273
2020-07-21,Second Class,Home Office,Furniture,Tables,6.0,0.11462569761632074,122.03367652163553,323.2807348554168
2020-07-22,Same Day,Consumer,Technology,Storage,12.0,0.36112628419653314,59.400781013847975,579.4983376675483
2020-07-23,Same Day,Home Office,Office Supplies,Labels,12.0,0.3600182682730372,13.667655511512791,415.94151489476246
2020-07-24,Standard Class,Corporate,Technology,Chairs,12.0,0.32057381644264865,160.21789485648065,669.5119602882726
2020-07-25,First Class,Home Office,Furniture,Bookcases,12.0,0.34697422223355,-40.39341275941875,417.7897600145724
2020-07-26,Second Class,Corporate,Office Supplies,Storage,4.0,0.2713622216737981,175.44049803385587,227.56727261821422
2020-07-27,First Class,Corporate,Technology,Bookcases,14.0,0.12589952945347638,65.36936615618355,698.6157788205763
2020-07-28,Same Day,Home Office,Furniture,Chairs,14.0,0.17284799675195972,109.3003692020701,582.3321954026467
2020-07-29,First Class,Corporate,Furniture,Chairs,11.0,0.09079885840071283,114.83848055144568,498.2398541162141
2020-07-30,Second Class,Home Office,Technology,Labels,10.0,,173.77943517663408,526.3015481438838
2020-07-31,First Class,Corporate,Technology,Tables,7.0,0.29169589738306023,109.16742054180182,367.8018138338444
2020-08-01,Second Class,Consumer,Technology,Bookcases,12.0,0.20042570838181994,103.48339619001544,634.1533517348311
2020-08-02,Same Day,Consumer,Furniture,Labels,9.0,0.23100290182206634,-33.33698985982751,346.8218065723158
2020-08-03,Same Day,Corporate,Technology,Storage,7.0,0.47364166980590766,79.60200548630101,341.3505205693599
2020-08-04,Same Day,Corporate,Furniture,Tables,14.0,0.0766757015580401,-12.457749795739588,558.0106635615782
2020-08-05,Standard Class,Home Office,Technology,Labels,1.0,0.2931149160083986,134.35844218037138,120.23617490603921
2020-08-06,Same Day,Consumer,Furniture,Bookcases,1.0,0.252944339442233,78.05548020316863,104.79661091812063
2020-08-07,First Class,Home Office,Furniture,Chairs,9.0,0.3057271177173239,120.05694480208834,419.8626408815609
2020-08-08,Standard Class,Corporate,Office Supplies,Storage,11.0,0.009055091910420254,-39.581774849403935,358.63135209018174
2020-08-09,Same Day,Corporate,Technology,Bookcases,14.0,0.43606195447207574,-28.801995988549194,631.0876248013406
2020-08-10,First Class,Home Office,Technology,Tables,9.0,0.4660591412418062,129.08084701567057,462.6059165059032
2020-08-11,First Class,Corporate,Furniture,Tables,4.0,0.28256659179460447,-31.978916000331658,145.82455115181176
2020-08-12,First Class,Consumer,Furniture,Chairs,13.0,0.34832541193844613,-32.18581805868535,462.9573611592059
2020-08-13,Second Class,Home Office,Furniture,Chairs,9.0,0.46124969058864784,-46.972881191278134,289.4570234146914
2020-08-14,Standard Class,Consumer,Office Supplies,Storage,3.0,0.3536193171566993,189.12534957487003,195.66525980944945
2020-08-15,First Class,Consumer,Office Supplies,Storage,7.0,0.07626952145713067,134.37708986475172,288.58922680938787
2020-08-16,Second Class,Consumer,Furniture,Chairs,6.0,0.2881441800834066,38.312852125516045,246.51893311157528
2020-08-17,Same Day,Home Office,Technology,Chairs,8.0,0.30335752319142795,24.133895321913812,386.0336854744207
2020-08-18,First Class,Corporate,Technology,Tables,11.0,0.212065335651193,37.42580743646239,537.3827751032043
2020-08-19,Second Class,Consumer,Office Supplies,Chairs,9.0,0.3682221178123614,143.66338279529546,350.179530698996
2020-08-20,First Class,Consumer,Office Supplies,Labels,14.0,0.4671835073845074,115.3426527676036,479.71769164814845
2020-08-21,Standard Class,Consumer,Furniture,Bookcases,5.0,0.46278425645338817,-3.7011080331330177,191.45985069981595
2020-08-22,Standard Class,Corporate,Technology,Chairs,1.0,0.22541968570206605,-6.472666166478916,86.71203982920439
2020-08-23,Same Day,Corporate,Furniture,Storage,3.0,0.056619022920377626,-25.40108757165067,126.64224938517157
2020-08-24,First Class,Home Office,Office Supplies,Labels,,0.4924205994811673,115.07567992533453,334.23176290676764
2020-08-25,Second Class,Corporate,Technology,Storage,12.0,0.41944904322296706,141.09316555543398,597.7607902105583
2020-08-26,Same Day,Home Office,Technology,Labels,8.0,0.06233134060163342,16.261607081251,402.1536110565636
2020-08-27,First Class,Home Office,Office Supplies,Chairs,11.0,0.46042094130868616,-44.763759742271795,304.5375996416653
2020-08-28,Same Day,Home Office,Furniture,Bookcases,6.0,0.43494818103106414,-29.457083130893164,192.37671900749785
2020-08-29,Second Class,Home Office,Furniture,Storage,8.0,0.25941902856303606,191.9650087112576,382.1182682143273
2020-08-30,Same Day,Home Office,Technology,Labels,9.0,0.2956377178724646,23.86119436935506,428.2444088479473
2020-08-31,Same Day,Consumer,Office Supplies,Tables,4.0,0.19950135193506513,142.3057869595334,224.8312906885396
2020-09-01,Same Day,Corporate,Technology,Chairs,1.0,0.027380819411015667,106.16589221356594,157.2454534823927
2020-09-02,First Class,Consumer,Office Supplies,Bookcases,14.0,0.16759862082295046,45.48490991322397,464.83413181215053
2020-09-03,Second Class,Home Office,Furniture,Chairs,1.0,0.4014267242990057,1.4218155488887803,38.30827890167514
2020-09-04,Standard Class,Corporate,Office Supplies,Tables,10.0,0.0023160115023014294,-19.653395460148392,321.40773494274947
2020-09-05,First Class,Consumer,Furniture,Bookcases,4.0,0.1667495858455721,103.75324200971664,228.5728790128056
